,PRE-FLIP-MLS,POST-FLIP-MLS,PRE-FLIP-SOLD-DATE,POST-FLIP-SOLD-DATE,PRE-SOLD-PRICE,POST-SOLD-PRICE,PROFIT
3153,72145800.0,72215120.0,5/8/2017,11/17/2017,251000.0,285000.0,34000
3154,72125228.0,72215200.0,4/28/2017,2/16/2018,101000.0,330000.0,229000
3155,72091018.0,72215266.0,5/19/2017,12/7/2017,274999.2,459000,184001
3156,72126619.0,72215280.0,4/17/2017,9/22/2017,248000.0,550000.0,302000
3157,72105171.0,72215373.0,4/26/2017,12/11/2017,140000.0,280000,140000
3158,72142061.0,72215484.0,6/29/2017,11/28/2017,170000.0,313000.0,143000
3159,72062705.0,72215500.0,1/6/2017,10/30/2017,101500.0,230000.0,128500
3160,72215519.0,72269615.0,11/6/2017,3/7/2018,1100000.0,750000.0,-350000
3161,72101626.0,72215562.0,2/3/2017,10/5/2017,188777.0,363000.0,174223
3162,72096206.0,72215584.0,12/22/2016,10/30/2017,200000.0,395000.0,195000
3163,71799092.0,72215642.0,1/11/2016,9/28/2017,435000.0,529000.0,94000
3164,71931323.0,72215672.0,5/27/2016,10/11/2017,250000.0,284450.0,34450
3165,72129772.0,72215686.0,4/21/2017,1/12/2018,155900.0,255000.0,99100
3166,72030416.0,72215744.0,8/22/2016,10/30/2017,331000.0,397500.0,66500
3167,72102218.0,72215874.0,3/31/2017,10/27/2017,283500.0,500000.0,216500
3168,71883990.0,72216140.0,7/21/2016,11/2/2017,42500.0,174900.0,132400
3169,72216574.0,72269704.0,10/12/2017,3/14/2018,350000.0,550000.0,200000
3170,72028627.0,72216743.0,8/15/2016,9/29/2017,160000.0,330000.0,170000
3171,72056692.0,72216910.0,10/28/2016,10/20/2017,664015.0,699000.0,34985
3172,72129891.0,72216912.0,4/28/2017,1/8/2018,136000.0,245000.0,109000
3173,72145323.0,72217004.0,5/24/2017,11/17/2017,115000.0,185000.0,70000
3174,72217249.0,72232627.0,9/15/2017,12/8/2017,360000.0,395000,35000
3175,72095781.0,72217317.0,4/5/2017,11/30/2017,77250.0,160000.0,82750
3176,72053137.0,72217516.0,9/14/2016,10/16/2017,303000.0,678000.0,375000
3177,72217534.0,72273217.0,10/13/2017,3/19/2018,350000.0,379900.0,29900
3178,72016566.0,72217571.0,8/12/2016,9/29/2017,324000.0,382500.0,58500
3179,72041973.0,72217651.0,9/23/2016,11/30/2017,484000.0,488500.0,4500
3180,72093314.0,72217748.0,3/15/2017,12/5/2017,180000.0,295000,115000
3181,72074473.0,72217969.0,11/30/2016,10/20/2017,535000.0,545000.0,10000
3182,72075817.0,72218071.0,3/17/2017,10/25/2017,177949.0,267000.0,89051
3183,72120669.0,72218118.0,4/4/2017,10/13/2017,281000.0,429000.0,148000
3184,72108159.0,72218123.0,4/27/2017,3/30/2018,289801.05,433860.0,144059
3185,71980807.0,72218135.0,5/27/2016,10/24/2017,256900.0,290000.0,33100
3186,71937454.0,72218419.0,1/27/2016,10/6/2017,577500.0,645000.0,67500
3187,72218502.0,72270416.0,9/14/2017,3/16/2018,102000.0,195000.0,93000
3188,72014015.0,72218529.0,9/16/2016,12/15/2017,260000.0,451000,191000
3189,72089347.0,72218843.0,3/6/2017,10/13/2017,222000.0,407500.0,185500
3190,72142144.0,72218873.0,5/24/2017,10/27/2017,245000.0,309900.0,64900
3191,71990125.0,72218940.0,8/10/2016,10/18/2017,340000.0,537000.0,197000
3192,72070115.0,72219020.0,6/29/2017,2/15/2018,260000.0,330000.0,70000
3193,72219048.0,72273387.0,10/27/2017,3/12/2018,365000.0,600000.0,235000
3194,72139317.0,72219250.0,5/22/2017,12/29/2017,255150.0,450000,194850
3195,71857584.0,72219393.0,3/27/2017,9/28/2017,87650.0,279000.0,191350
3196,72096222.0,72219460.0,4/18/2017,12/15/2017,92000.0,182500,90500
3197,72030364.0,72219520.0,8/25/2016,10/24/2017,156399.0,287000.0,130601
3198,72112641.0,72219623.0,4/21/2017,12/11/2017,110000.0,253000,143000
3199,72045989.0,72219789.0,6/15/2017,11/3/2017,121500.0,252000.0,130500
3200,72115401.0,72219961.0,7/31/2017,10/31/2017,289000.0,460000.0,171000
3201,72056776.0,72219995.0,12/22/2016,11/27/2017,130000.0,275000.0,145000
3202,72120277.0,72220067.0,4/28/2017,11/9/2017,90000.0,190900.0,100900
3203,72071576.0,72220220.0,6/9/2017,11/10/2017,140000.0,259900.0,119900
3204,72220364.0,72279569.0,9/29/2017,3/29/2018,172000.0,310000.0,138000
3205,72074698.0,72220559.0,5/8/2017,10/17/2017,210000.0,370000.0,160000
3206,72220594.0,72281358.0,12/28/2017,3/30/2018,94000,170000.0,76000
3207,72095189.0,72220808.0,4/4/2017,10/20/2017,96000.0,254000.0,158000
3208,72024424.0,72220916.0,7/26/2016,11/22/2017,295000.0,334000.0,39000
3209,72031927.0,72220960.0,3/17/2017,3/19/2018,275000.0,470000.0,195000
3210,72221102.0,72256793.0,2/7/2018,3/9/2018,659000.0,649000.0,-10000
3211,72047736.0,72221142.0,3/28/2017,12/6/2017,230000.0,425000,195000
3212,72221407.0,72282389.0,11/20/2017,3/29/2018,293000.0,455000.0,162000
3213,72221478.0,72269561.0,11/1/2017,2/23/2018,230000.0,399900.0,169900
3214,72132644.0,72221572.0,8/29/2017,12/22/2017,250000.0,154900,-95100
3215,71912431.0,72221620.0,12/19/2016,10/27/2017,75000.0,250000.0,175000
3216,72102997.0,72221640.0,3/30/2017,10/24/2017,240000.0,460000.0,220000
3217,72191564.0,72221641.0,7/18/2017,12/11/2017,260000.0,310000,50000
3218,71859271.0,72222033.0,1/22/2016,3/22/2018,340000.0,325000.0,-15000
3219,72095452.0,72222064.0,6/12/2017,11/6/2017,227500.0,455000.0,227500
3220,72045987.0,72222066.0,10/28/2016,11/29/2017,360000.0,375000.0,15000
3221,72012342.0,72222211.0,8/22/2016,10/27/2017,139000.0,155000.0,16000
3222,71944344.0,72222313.0,3/7/2016,10/23/2017,248900.0,282000.0,33100
3223,71977238.0,72222329.0,5/18/2016,12/28/2017,295000.0,346000,51000
3224,71887062.0,72222389.0,2/5/2016,11/8/2017,545000.0,580000.0,35000
3225,71965313.0,72222587.0,5/31/2017,11/17/2017,133000.0,170000.0,37000
3226,72144875.0,72222692.0,5/30/2017,10/30/2017,530000.0,689900.0,159900
3227,72014717.0,72222696.0,7/22/2016,2/23/2018,430000.0,448700.0,18700
3228,72165459.0,72222931.0,6/30/2017,12/29/2017,275000.0,370000,95000
3229,71999497.0,72222987.0,7/1/2016,12/18/2017,345000.0,448000,103000
3230,72159881.0,72223061.0,6/20/2017,10/31/2017,351000.0,599000.0,248000
3231,72164042.0,72223129.0,6/5/2017,10/31/2017,285000.0,352000.0,67000
3232,71840230.0,72223130.0,2/8/2016,11/24/2017,82000.0,208000.0,126000
3233,72048334.0,72223154.0,9/22/2016,11/30/2017,369900.0,420000.0,50100
3234,71992167.0,72223173.0,8/2/2016,10/24/2017,1050000.0,1175000.0,125000
3235,72223246.0,72238788.0,10/18/2017,11/29/2017,173000.0,158500.0,-14500
3236,72108102.0,72223315.0,6/9/2017,10/18/2017,173000.0,355000.0,182000
3237,72105023.0,72223392.0,2/21/2017,10/27/2017,146000.0,269900.0,123900
3238,72112124.0,72223532.0,5/31/2017,1/25/2018,270000.0,348000.0,78000
3239,72096556.0,72223552.0,6/21/2017,11/20/2017,267000.0,385000.0,118000
3240,72074095.0,72224000.0,11/15/2016,10/16/2017,575000.0,1137000.0,562000
3241,71772739.0,72224073.0,2/16/2016,10/25/2017,195000.0,385000.0,190000
3242,72098987.0,72224089.0,5/12/2017,11/1/2017,150000.0,275000.0,125000
3243,72126649.0,72224113.0,4/26/2017,2/5/2018,129000.0,295000.0,166000
3244,72122741.0,72224234.0,6/8/2017,1/8/2018,740000.0,800000.0,60000
3245,72147576.0,72224253.0,5/31/2017,10/27/2017,187500.0,310000.0,122500
3246,72224256.0,72262608.0,11/1/2017,3/7/2018,270000.0,410000.0,140000
3247,72117219.0,72224311.0,4/11/2017,11/1/2017,450000.0,508500.0,58500
3248,72062459.0,72224416.0,11/8/2016,10/30/2017,275000.0,425000.0,150000
3249,72002685.0,72224425.0,9/20/2016,3/19/2018,94000.0,172900.0,78900
3250,72141862.0,72224532.0,6/23/2017,10/31/2017,519000.0,527000.0,8000
3251,72070651.0,72224571.0,11/29/2016,10/31/2017,210000.0,382200.0,172200
3252,71955257.0,72224681.0,5/19/2016,10/23/2017,203000.0,243700.0,40700
3253,71973124.0,72225020.0,5/6/2016,1/19/2018,374999.0,400000.0,25001
3254,72114057.0,72225252.0,5/31/2017,10/23/2017,118500.0,232000.0,113500
3255,72073344.0,72225266.0,1/13/2017,10/12/2017,92000.0,260000.0,168000
3256,72184332.0,72225283.0,7/21/2017,10/30/2017,118700.0,211000.0,92300
3257,71986989.0,72225440.0,10/18/2016,3/28/2018,680000.0,1828000.0,1148000
3258,71967864.0,72225466.0,3/2/2017,10/27/2017,175000.0,283000.0,108000
3259,72107876.0,72225503.0,4/14/2017,1/8/2018,340000.0,560000.0,220000
3260,72043099.0,72225610.0,12/12/2016,11/9/2017,309000.0,659777.0,350777
3261,72046797.0,72225836.0,3/22/2017,10/20/2017,210000.0,405000.0,195000
3262,71955788.0,72226148.0,6/29/2016,1/25/2018,999000.0,965000.0,-34000
3263,72161990.0,72226155.0,6/16/2017,1/30/2018,211000.0,318000.0,107000
3264,72095156.0,72226171.0,3/3/2017,10/26/2017,240000.0,395000.0,155000
3265,72028015.0,72226292.0,3/9/2017,12/29/2017,33900.0,187000,153100
3266,72023835.0,72226331.0,8/26/2016,3/16/2018,307000.0,322000.0,15000
3267,72051515.0,72226342.0,10/6/2016,10/23/2017,335000.0,349900.0,14900
3268,72102907.0,72226367.0,5/1/2017,11/10/2017,237000.0,410000.0,173000
3269,72163045.0,72226530.0,9/25/2017,11/29/2017,1325000.0,700000.0,-625000
3270,71937074.0,72226695.0,3/25/2016,12/22/2017,106000.0,145500.0,39500
3271,72226917.0,72264943.0,10/6/2017,2/16/2018,145001.0,272000.0,126999
3272,72154249.0,72227013.0,5/25/2017,12/26/2017,145000.0,280000,135000
3273,71943370.0,72227176.0,2/26/2016,3/7/2018,375000.0,422000.0,47000
3274,71867197.0,72227371.0,3/10/2016,11/15/2017,97000.0,195000.0,98000
3275,72084793.0,72227447.0,2/22/2017,12/1/2017,124900.0,230000,105100
3276,71939750.0,72227619.0,2/12/2016,10/31/2017,390000.0,450000.0,60000
3277,72227670.0,72257219.0,10/18/2017,1/30/2018,176000.0,237400.0,61400
3278,72227722.0,72282527.0,11/17/2017,3/27/2018,170625.0,316000.0,145375
3279,72107204.0,72227755.0,2/24/2017,1/9/2018,195000.0,355000.0,160000
3280,72196204.0,72227870.0,8/18/2017,11/8/2017,225000.0,326000.0,101000
3281,72157048.0,72227920.0,5/31/2017,12/15/2017,257000.0,439900,182900
3282,72076639.0,72227953.0,12/28/2016,11/10/2017,186000.0,315000.0,129000
3283,72136843.0,72227955.0,4/28/2017,1/5/2018,475000.0,427000.0,-48000
3284,72079396.0,72227977.0,1/27/2017,12/18/2017,170000.0,455000,285000
3285,72176670.0,72228013.0,7/24/2017,11/21/2017,121500.0,219900.0,98400
3286,72134532.0,72228321.0,6/16/2017,10/17/2017,113900.0,216200.0,102300
3287,72060429.0,72228497.0,10/21/2016,11/27/2017,331000.0,372000.0,41000
3288,71945005.0,72228509.0,10/18/2016,10/31/2017,130000.0,260000.0,130000
3289,72112374.0,72228551.0,4/14/2017,12/14/2017,617500.0,780000.0,162500
3290,72103239.0,72228619.0,4/19/2017,11/3/2017,305000.0,435000.0,130000
3291,72085860.0,72228626.0,4/7/2017,11/17/2017,130000.0,227500.0,97500
3292,72126687.0,72228689.0,4/10/2017,10/30/2017,102500.0,190000.0,87500
3293,71933754.0,72228727.0,10/21/2016,11/8/2017,600000.0,630000.0,30000
3294,72165681.0,72228864.0,6/5/2017,11/15/2017,332000.0,512000.0,180000
3295,72093352.0,72228885.0,3/1/2017,10/31/2017,315000.0,460000.0,145000
3296,72228952.0,72270156.0,10/5/2017,2/2/2018,325000.0,332000.0,7000
3297,72125448.0,72229142.0,4/28/2017,12/15/2017,190000.0,315000,125000
3298,72229181.0,72272513.0,12/11/2017,3/14/2018,147000,199900.0,52900
3299,72100125.0,72229209.0,2/22/2017,10/31/2017,330000.0,880000.0,550000
3300,72229251.0,72281743.0,10/19/2017,3/30/2018,85000.0,197000.0,112000
3301,72141259.0,72229275.0,5/31/2017,3/28/2018,530000.0,713000.0,183000
3302,72229927.0,72273876.0,11/6/2017,3/8/2018,145000.0,327500.0,182500
3303,71921534.0,72229993.0,1/19/2016,11/16/2017,260000.0,290000.0,30000
3304,72230095.0,72255699.0,10/23/2017,1/31/2018,680000.0,790000.0,110000
3305,72085056.0,72230429.0,12/2/2016,11/13/2017,125000.0,173000.0,48000
3306,71968575.0,72230545.0,5/31/2016,2/16/2018,199500.0,340000.0,140500
3307,72071019.0,72230647.0,12/16/2016,11/28/2017,299900.0,329000.0,29100
3308,72048714.0,72230916.0,9/9/2016,2/9/2018,186000.0,189000.0,3000
3309,72112226.0,72230987.0,6/29/2017,12/18/2017,96000.0,192500,96500
3310,71988866.0,72231169.0,7/1/2016,11/15/2017,290000.0,290000.0,0
3311,72139970.0,72231179.0,5/5/2017,11/17/2017,118500.0,269900.0,151400
3312,72152485.0,72231207.0,7/14/2017,11/3/2017,390000.0,460000.0,70000
3313,72006258.0,72231401.0,7/25/2016,11/17/2017,440000.0,850000.0,410000
3314,72050607.0,72231410.0,10/7/2016,12/22/2017,310000.0,705000,395000
3315,72128288.0,72231570.0,9/22/2017,1/8/2018,445637.5,404080.0,-41557
3316,72231596.0,72278953.0,11/17/2017,3/19/2018,315000.0,445000.0,130000
3317,71898993.0,72231653.0,1/11/2016,11/9/2017,90000.0,150000.0,60000
3318,71940317.0,72231674.0,2/11/2016,12/1/2017,1125000.0,2300000,1175000
3319,72158440.0,72232357.0,7/21/2017,11/27/2017,150000.0,270000.0,120000
3320,72028569.0,72232512.0,11/29/2016,11/2/2017,385000.0,455000.0,70000
3321,72217249.0,72232627.0,9/15/2017,12/8/2017,360000.0,395000,35000
3322,72137593.0,72232676.0,6/7/2017,2/28/2018,430000.0,540000.0,110000
3323,71922813.0,72232784.0,3/29/2017,2/28/2018,178500.0,296000.0,117500
3324,72142574.0,72232818.0,6/9/2017,12/8/2017,97000.0,240000,143000
3325,72109012.0,72232847.0,5/2/2017,11/28/2017,120000.0,290000.0,170000
3326,72128583.0,72232853.0,6/29/2017,12/22/2017,182000.0,297500,115500
3327,72140343.0,72232896.0,5/19/2017,11/17/2017,230000.0,340000.0,110000
3328,72029564.0,72232981.0,2/17/2017,12/8/2017,226000.0,203000,-23000
3329,71993372.0,72233238.0,10/11/2016,1/12/2018,175000.0,307900.0,132900
3330,72233254.0,72272558.0,11/30/2017,3/20/2018,158000.0,305000.0,147000
3331,72096220.0,72233264.0,6/23/2017,1/22/2018,95500.0,169000.0,73500
3332,72130666.0,72233505.0,4/26/2017,11/16/2017,79900.0,163000.0,83100
3333,71892080.0,72233609.0,1/15/2016,1/19/2018,170000.0,240000.0,70000
3334,71934395.0,72233696.0,11/16/2016,1/17/2018,153825.0,317000.0,163175
3335,72006067.0,72233799.0,6/30/2016,3/26/2018,104000.0,455000.0,351000
3336,72156057.0,72233817.0,6/26/2017,1/16/2018,925000.0,1850000.0,925000
3337,72233827.0,72282151.0,10/19/2017,3/29/2018,372500.0,570000.0,197500
3338,72233861.0,72248370.0,10/19/2017,2/23/2018,302500.0,345000.0,42500
3339,72079160.0,72234230.0,1/13/2017,11/10/2017,425000.0,485000.0,60000
3340,72035962.0,72234234.0,10/6/2016,1/4/2018,59850.0,340000.0,280150
3341,72101681.0,72234298.0,8/9/2017,11/22/2017,58000.0,123000.0,65000
3342,72119373.0,72234730.0,3/21/2017,12/1/2017,575000.0,890000,315000
3343,71956014.0,72235031.0,8/15/2016,3/16/2018,86000.0,125000.0,39000
3344,72091736.0,72235040.0,1/25/2017,11/10/2017,102000.0,254000.0,152000
3345,72080815.0,72235057.0,4/19/2017,12/15/2017,75000.0,199000,124000
3346,72150608.0,72235200.0,5/30/2017,12/18/2017,304500.0,452500,148000
3347,72181007.0,72235215.0,7/28/2017,11/17/2017,291000.0,475000.0,184000
3348,72095368.0,72235360.0,3/17/2017,12/28/2017,130000.0,230000,100000
3349,72188196.0,72235537.0,9/1/2017,12/5/2017,341500.0,460000,118500
3350,72024784.0,72235565.0,9/30/2016,11/9/2017,359900.0,395850.0,35950
3351,72138891.0,72235817.0,5/4/2017,12/7/2017,235000.0,425000,190000
3352,72198406.0,72235849.0,8/25/2017,3/5/2018,275500.0,283500.0,8000
3353,72082957.0,72236039.0,12/16/2016,12/22/2017,68000.0,340000,272000
3354,72081063.0,72236263.0,1/26/2017,11/3/2017,140000.0,285000.0,145000
3355,72076162.0,72236310.0,11/15/2016,12/14/2017,170000.0,420000,250000
3356,72101462.0,72236407.0,6/25/2017,12/5/2017,79700.0,218000,138300
3357,72114517.0,72236640.0,6/23/2017,12/29/2017,200000.0,395000,195000
3358,72006690.0,72236725.0,7/19/2016,12/8/2017,89500.0,148000,58500
3359,72039080.0,72236761.0,9/20/2016,12/22/2017,97000.0,179750,82750
3360,71968456.0,72237119.0,9/30/2016,1/16/2018,40095.0,170000.0,129905
3361,72092115.0,72237154.0,1/26/2017,11/15/2017,378000.0,416000.0,38000
3362,71951803.0,72237500.0,5/5/2016,12/15/2017,336500.0,355000,18500
3363,71990995.0,72237515.0,6/30/2016,3/1/2018,335000.0,360000.0,25000
3364,72127209.0,72237523.0,4/28/2017,12/11/2017,215000.0,405000,190000
3365,71961041.0,72237542.0,10/21/2016,12/19/2017,237500.0,399999,162499
3366,72166625.0,72237681.0,9/20/2017,11/15/2017,1380000.0,1429000.0,49000
3367,72187168.0,72237846.0,8/9/2017,12/14/2017,700200.0,820000,119800
3368,72157315.0,72237914.0,5/31/2017,11/29/2017,130000.0,414900.0,284900
3369,72143518.0,72238068.0,5/29/2017,1/10/2018,120000.0,320000.0,200000
3370,71993875.0,72238097.0,7/12/2016,2/1/2018,269000.0,310000.0,41000
3371,71904689.0,72238175.0,3/8/2016,12/19/2017,199900.0,230000,30100
3372,72193325.0,72238219.0,8/22/2017,1/5/2018,178000.0,250000.0,72000
3373,72093295.0,72238289.0,1/9/2017,11/30/2017,52000.0,129900.0,77900
3374,72100520.0,72238301.0,7/3/2017,11/28/2017,281000.0,452000.0,171000
3375,72135129.0,72238375.0,6/20/2017,2/16/2018,110000.0,215000.0,105000
3376,72069656.0,72238548.0,1/27/2017,12/22/2017,162350.0,321500,159150
3377,72131680.0,72238599.0,4/28/2017,1/19/2018,517500.0,860000.0,342500
3378,72223246.0,72238788.0,10/18/2017,11/29/2017,173000.0,158500.0,-14500
3379,72122576.0,72239215.0,5/26/2017,11/21/2017,181000.0,327000.0,146000
3380,71857116.0,72239304.0,1/15/2016,11/22/2017,208000.0,250000.0,42000
3381,72181033.0,72239419.0,8/15/2017,12/19/2017,80500.0,142500,62000
3382,72132025.0,72239678.0,9/11/2017,11/20/2017,654000.0,755000.0,101000
3383,71942532.0,72239734.0,2/10/2016,3/7/2018,70000.0,170000.0,100000
3384,72071431.0,72239934.0,10/17/2016,1/29/2018,101000.0,212000.0,111000
3385,72030798.0,72239955.0,8/15/2016,2/27/2018,66000.0,170900.0,104900
3386,72143768.0,72240107.0,5/30/2017,11/10/2017,217000.0,245000.0,28000
3387,72055077.0,72240278.0,10/20/2016,12/18/2017,101440.0,244000,142560
3388,72076734.0,72240467.0,6/2/2017,3/1/2018,175000.0,316500.0,141500
3389,71934490.0,72240647.0,1/29/2016,1/16/2018,616000.0,763000.0,147000
3390,71919490.0,72240706.0,1/4/2016,2/9/2018,380000.0,435000.0,55000
3391,72171031.0,72240730.0,7/7/2017,11/17/2017,146000.0,266500.0,120500
3392,71943307.0,72240916.0,5/1/2017,11/27/2017,232500.0,443000.0,210500
3393,72152924.0,72240977.0,5/12/2017,11/22/2017,315000.0,432800.0,117800
3394,72189064.0,72241018.0,7/25/2017,3/16/2018,180000.0,315000.0,135000
3395,72183692.0,72241035.0,8/10/2017,12/15/2017,358000.0,447000,89000
3396,72068695.0,72241128.0,11/9/2016,3/12/2018,240900.0,302000.0,61100
3397,72117776.0,72241147.0,3/15/2017,1/2/2018,455000.0,990000.0,535000
3398,72108812.0,72241343.0,3/23/2017,12/29/2017,101000.0,257000,156000
3399,71984325.0,72241369.0,8/31/2016,1/3/2018,1300000.0,1410000.0,110000
3400,72003166.0,72241436.0,7/21/2016,12/4/2017,572500.0,622000,49500
3401,72154523.0,72241505.0,7/6/2017,12/6/2017,615000.0,820000,205000
3402,72077585.0,72241511.0,12/9/2016,12/18/2017,455000.0,464900,9900
3403,72115749.0,72241612.0,5/31/2017,11/17/2017,355000.0,360000.0,5000
3404,72137433.0,72241615.0,5/17/2017,1/5/2018,85000.0,143000.0,58000
3405,72089436.0,72241658.0,2/28/2017,12/1/2017,205000.0,222000,17000
3406,72241660.0,72271983.0,11/17/2017,3/30/2018,65000.0,225000.0,160000
3407,71971011.0,72241709.0,6/10/2016,1/26/2018,1150000.0,3050000.0,1900000
3408,72097667.0,72241773.0,2/10/2017,12/15/2017,255000.0,279000,24000
3409,72110629.0,72241807.0,5/15/2017,12/4/2017,310000.0,485000,175000
3410,72002870.0,72241992.0,8/17/2016,2/28/2018,200000.0,375000.0,175000
3411,72172080.0,72242226.0,6/30/2017,11/20/2017,310000.0,530000.0,220000
3412,72106974.0,72242231.0,4/21/2017,12/29/2017,36000.0,166000,130000
3413,72038660.0,72242282.0,10/25/2016,1/5/2018,65800.0,155400.0,89600
3414,72049485.0,72242424.0,11/1/2016,12/15/2017,509900.0,565000,55100
3415,71930010.0,72242456.0,1/29/2016,1/12/2018,500000.0,600000.0,100000
3416,72050263.0,72242519.0,1/17/2017,1/18/2018,385000.0,1035000.0,650000
3417,72142334.0,72242611.0,8/8/2017,11/30/2017,85500.0,225000.0,139500
3418,72027337.0,72242637.0,11/4/2016,2/28/2018,448000.0,1199900.0,751900
3419,72147828.0,72242675.0,6/15/2017,2/16/2018,462500.0,650000.0,187500
3420,72131201.0,72242738.0,6/23/2017,12/29/2017,260000.0,489900,229900
3421,71966913.0,72242966.0,10/4/2016,12/7/2017,166000.0,395000,229000
3422,72067602.0,72243228.0,7/26/2017,12/28/2017,390000.0,410000,20000
3423,71908170.0,72243244.0,5/26/2016,12/19/2017,119000.0,235000.0,116000
3424,72144024.0,72243433.0,6/9/2017,12/29/2017,80000.0,192500,112500
3425,72095384.0,72243571.0,5/11/2017,12/14/2017,215000.0,360000.0,145000
3426,71975704.0,72243586.0,10/11/2016,12/1/2017,120000.0,335000,215000
3427,72147391.0,72243594.0,6/14/2017,1/22/2018,262000.0,365000.0,103000
3428,71862757.0,72243696.0,7/17/2017,1/31/2018,150000.0,360000.0,210000
3429,72039037.0,72243934.0,9/16/2016,12/29/2017,264694.0,468000.0,203306
3430,72097616.0,72244313.0,2/17/2017,11/29/2017,492000.0,532000.0,40000
3431,71981001.0,72244330.0,5/27/2016,12/15/2017,202000.0,230000,28000
3432,72034720.0,72244605.0,8/29/2016,11/22/2017,406750.0,425000.0,18250
3433,72171265.0,72244619.0,1/23/2018,1/26/2018,750570.0,714900.0,-35670
3434,71874487.0,72244802.0,1/27/2016,12/11/2017,399000.0,497000,98000
3435,72185073.0,72244832.0,7/25/2017,1/16/2018,420000.0,520000.0,100000
3436,72177735.0,72244870.0,7/18/2017,12/14/2017,418000.0,664700,246700
3437,72025632.0,72245185.0,4/7/2017,11/30/2017,130000.0,209000.0,79000
3438,72067814.0,72245246.0,12/27/2016,12/18/2017,184900.0,223400,38500
3439,71953508.0,72245302.0,6/9/2016,11/28/2017,305000.0,350000.0,45000
3440,72169007.0,72245340.0,9/28/2017,11/27/2017,375000.0,285000.0,-90000
3441,72159229.0,72245367.0,6/29/2017,12/1/2017,350000.0,530000,180000
3442,72163028.0,72245407.0,7/6/2017,11/20/2017,367700.0,600000.0,232300
3443,72179793.0,72245446.0,8/31/2017,12/29/2017,105000.0,265000,160000
3444,72082256.0,72245482.0,2/27/2017,1/12/2018,260000.0,515000.0,255000
3445,72176146.0,72245487.0,7/21/2017,12/20/2017,66665.0,150000.0,83335
3446,72087472.0,72245742.0,4/28/2017,2/20/2018,100000.0,592500.0,492500
3447,72054733.0,72245863.0,12/30/2016,1/31/2018,34510.0,148000.0,113490
3448,71988984.0,72245900.0,6/22/2016,12/15/2017,480200.0,495000,14800
3449,72050171.0,72245927.0,9/16/2016,1/2/2018,72500.0,169000.0,96500
3450,72120441.0,72246037.0,5/17/2017,11/30/2017,300000.0,620000.0,320000
3451,71918691.0,72246185.0,2/12/2016,1/17/2018,40500.0,148000.0,107500
3452,72181702.0,72246321.0,9/8/2017,12/4/2017,250000.0,450000,200000
3453,71952274.0,72246533.0,5/23/2016,3/9/2018,275000.0,305000.0,30000
3454,71982800.0,72246664.0,5/31/2016,3/28/2018,880000.0,2259790.39,1379790
3455,72090012.0,72246706.0,1/23/2017,1/3/2018,285000.0,515000.0,230000
3456,71935674.0,72246733.0,2/29/2016,3/9/2018,70000.0,128000.0,58000
3457,71478495.0,72246808.0,1/15/2016,12/11/2017,720500.0,821000,100500
3458,72089097.0,72246867.0,4/3/2017,2/27/2018,80000.0,205000.0,125000
3459,72082236.0,72246997.0,10/7/2016,10/7/2016,593500.0,593500.0,0
3460,72120387.0,72247020.0,3/24/2017,1/19/2018,345000.0,405000.0,60000
3461,72148973.0,72247120.0,6/15/2017,12/15/2017,615000.0,700000.0,85000
3462,72203374.0,72247145.0,8/9/2017,12/13/2017,239500.0,420000,180500
3463,72147839.0,72247189.0,7/20/2017,12/8/2017,141200.0,324000,182800
3464,72206720.0,72247469.0,9/13/2017,2/9/2018,455000.0,555000.0,100000
3465,71927784.0,72247552.0,1/29/2016,3/5/2018,190000.0,250000.0,60000
3466,72015685.0,72247633.0,7/15/2016,12/8/2017,560000.0,683000,123000
3467,72036673.0,72247752.0,12/14/2016,12/14/2017,290000.0,320000,30000
3468,72095664.0,72247808.0,2/17/2017,12/15/2017,24125.0,115000,90875
3469,72125973.0,72247839.0,5/31/2017,2/7/2018,162000.0,330000.0,168000
3470,72190237.0,72247986.0,8/18/2017,3/2/2018,215000.0,343400.0,128400
3471,72025251.0,72248094.0,8/9/2016,3/23/2018,280500.0,380000.0,99500
3472,72064023.0,72248139.0,11/2/2016,3/1/2018,385000.0,550000.0,165000
3473,72158972.0,72248235.0,7/10/2017,12/11/2017,215000.0,275000,60000
3474,72058299.0,72248241.0,10/28/2016,12/21/2017,274900.0,275000,100
3475,72069309.0,72248264.0,3/15/2017,11/7/2017,60000.0,185000.0,125000
3476,72143592.0,72248302.0,5/16/2017,2/22/2018,220000.0,338500.0,118500
3477,72233861.0,72248370.0,10/19/2017,2/23/2018,302500.0,345000.0,42500
3478,72003215.0,72248420.0,7/5/2016,2/23/2018,367000.0,375000.0,8000
3479,72079564.0,72248444.0,11/25/2016,1/3/2018,160000.0,325000.0,165000
3480,71946169.0,72248510.0,1/30/2016,12/29/2017,123500.0,302000,178500
3481,72184849.0,72248698.0,7/21/2017,2/9/2018,156000.0,310000.0,154000
3482,71927190.0,72249094.0,7/27/2016,1/5/2018,558075.0,610000.0,51925
3483,71895492.0,72249158.0,1/31/2017,1/2/2018,105000.0,256000.0,151000
3484,72106990.0,72249545.0,5/31/2017,12/22/2017,130000.0,230000,100000
3485,71920719.0,72249714.0,3/21/2016,3/30/2018,720000.0,730000.0,10000
3486,71992280.0,72249787.0,9/13/2016,12/8/2017,510000.0,700000,190000
